worker,peer,time,bytes_sent,bytes_received
158,126,12,258733064,196096184
158,30,13,315935256,48838144
158,62,13,324546968,305146528
158,94,13,370260104,74466296
158,126,13,271971336,219650856
158,30,14,337299992,60307752
158,62,14,346567064,327166456
158,94,14,392280200,87398384
158,126,14,284685320,243604536
158,30,15,356960792,73099384
158,62,15,367407512,348794088
158,94,15,416659592,104615104
158,126,15,298710024,268902240
158,30,16,378325528,90164064
158,62,16,387723672,368454024
158,94,16,439728264,124269424
158,126,16,311030792,297738080
158,30,17,399034904,109354416
158,62,17,409743768,390474120
158,94,17,467777672,151447136
158,126,17,320992264,332734024
158,30,18,418040344,128621192
158,62,18,430322072,411709040
158,94,18,490584200,173597216
158,126,18,330036232,361569696
158,30,19,440060440,150641288
158,62,19,450507160,433728856
158,94,19,517322888,200074568
158,126,19,343274504,402726416
158,30,20,459328024,169516408
158,62,20,470299032,455487144
158,94,20,540522632,223535984
158,126,20,353760264,436343056
158,30,21,479775256,189832848
158,62,21,490353048,475147608
158,94,21,563460232,245818056
158,126,21,367391752,478878720
158,30,22,497863192,208182176
158,62,22,510538136,496643192
158,94,22,584169608,267203008
158,126,22,379319304,516104088
158,30,23,515557912,225484848
158,62,23,529543576,514469152
158,94,23,604878984,287105400
158,126,23,385610760,536080328
158,30,24,534825496,244750928
158,62,24,551563672,536488328
158,94,24,620345480,308811560
158,126,24,392688648,552518224
158,30,25,552913432,263232944
158,62,25,568996248,555101416
158,94,25,638433416,330753408
158,126,25,400552968,572184608
158,30,26,569821720,280272000
158,62,26,587870616,573164208
158,94,26,656128136,350544416
158,126,26,406713352,590097808
158,30,27,589351448,299540168
158,62,27,608448920,595596568
158,94,27,668448904,368633328
158,126,27,413791240,612068512
158,30,28,609798680,320118080
158,62,28,623128984,618216080
158,94,28,681293960,382498864
158,126,28,421262344,631123200
158,30,29,631949848,342269584
158,62,29,635318680,638332584
158,94,29,693352584,396511424
158,126,29,427947016,648653912
158,30,30,653445656,363790008
158,62,30,647508376,657861336
158,94,30,709212296,413276368
158,126,30,437646344,672396768
16,48,1,200910568,175295872
16,80,1,86305104,15715144
16,112,1,29258544,25216920
16,144,1,32504184,38071000
16,48,2,223192808,195520632
16,80,2,115796304,18307064
16,112,2,45904688,35321064
16,144,2,43383160,59595320
16,48,3,246916840,215983624
16,80,3,137816400,20161952
16,112,3,68449072,47669608
16,144,3,52558200,76473208
16,48,4,271820520,238620736
16,80,4,161278288,22303544
16,112,4,85750576,56658792
16,144,4,65010040,93319400
16,48,5,290957032,257946296
16,80,5,185395536,24503056
16,112,5,102265648,65910064
16,144,5,79165816,115915440
16,48,6,309438184,280329672
16,80,6,210299216,26856056
16,112,6,122057520,76518112
16,144,6,95943032,142712128
16,48,7,326215400,301053864
16,80,7,234416464,29695584
16,112,7,138572592,85982240
16,144,7,111016312,166760880
16,48,8,345614056,324774720
16,80,8,259713360,33534232
16,112,8,158102320,97656016
16,144,8,130546040,198054240
16,48,9,365668072,349326312
16,80,9,280947024,37352608
16,112,9,175665968,108953312
16,144,9,147323256,224528024
16,48,10,383100648,372343192
16,80,10,303622480,43059176
16,112,10,195326768,122076536
16,144,10,166590840,254175824
16,48,11,403285736,397507928
16,80,11,323283280,50484520
16,112,11,215380784,136222048
16,144,11,184285560,279066944
16,48,12,421897960,416021104
16,80,12,343992656,60729120
16,112,12,234779440,150697704
16,144,12,202504568,304330200
16,48,13,444442344,436883544
16,80,13,361556304,70802856
16,112,13,255226672,166803808
16,144,13,221378936,329696264
16,48,14,466069224,458084744
16,80,14,381348176,86222608
16,112,14,278033200,186437456
16,144,14,237500792,349549792
16,48,15,487171816,479928992
16,80,15,396028240,99460224
16,112,15,298611504,205520752
16,144,15,251394424,366516008
16,48,16,509454056,502210176
16,80,16,414902608,119515216
16,112,16,321680176,227987280
16,144,16,266860920,383977960
16,48,17,526100200,521568008
16,80,17,437053776,145322144
16,112,17,345010992,251843248
16,144,17,283113848,401464064
16,48,18,539862760,541041544
16,80,18,453962064,165376968
16,112,18,368472880,274779648
16,144,18,305920376,424833808
16,48,19,557033192,562821048
16,80,19,471918928,186871912
16,112,19,392590128,298576888
16,144,19,325843320,448244544
16,48,20,574990056,584442192
16,80,20,486730064,198541464
16,112,20,416183088,322097392
16,144,20,343013752,470235208
16,48,21,593602280,606748632
16,80,21,502982992,213514240
16,112,21,438203184,344117488
16,144,21,363198840,492648016
16,48,22,610248424,625955120
16,80,22,524347728,232072120
16,112,22,460354352,366136720
16,144,22,383908216,515267392
16,48,23,629647080,648905168
16,80,23,540862800,247215296
16,112,23,483947312,389860976
16,144,23,406190456,538917408
16,48,24,648128232,670662312
16,80,24,553838928,259816584
16,112,24,505967408,411880904
16,144,24,427424120,560937336
16,48,25,668051176,693285360
16,80,25,568912208,274454824
16,112,25,527594288,433246448
16,144,25,451279224,583875216
16,48,26,681289448,713000544
16,80,26,585558352,290391336
16,112,26,550925104,455265680
16,144,26,471595384,604322448
16,48,27,697411304,738138384
16,80,27,600500560,305000728
16,112,27,575828784,480038848
16,144,27,498465144,625220704
16,48,28,710256360,757169776
16,80,28,617277776,321377376
16,112,28,597455664,502059304
16,144,28,519698808,638914672
16,48,29,725067496,778307232
16,80,29,635890000,340095360
16,112,29,619606832,524078480
16,144,29,541456760,651623768
16,48,30,736732904,797932888
16,80,30,659220816,362404248
16,112,30,641495856,545837744
16,144,30,565442936,666814736
115,19,1,26055592,56445680
115,51,1,88899312,40489032
115,83,1,131294880,126234448
115,147,1,86307416,72334840
115,19,2,47944616,101524816
115,51,2,116686576,48063520
115,83,2,147285664,147335728
115,147,2,116060760,93652296
115,19,3,60003240,123774784
115,51,3,142638832,55155824
115,83,3,166160032,172108336
115,147,3,137425496,109195128
115,19,4,73634728,148712240
115,51,4,171343600,63179192
115,83,4,181364384,192555904
115,147,4,158265944,124099392
115,19,5,88052648,173962464
115,51,5,193625840,69288304
115,83,5,198141600,214576696
115,147,5,180941400,140428488
115,19,6,103388072,199765824
115,51,6,220233456,77101712
115,83,6,215705248,237251984
115,147,6,202043992,155644072
115,19,7,118592424,224982744
115,51,7,239501040,83064576
115,83,7,233006752,259271328
115,147,7,222491224,170604808
115,19,8,139039656,257367264
115,51,8,261521136,90497160
115,83,8,249390752,279150416
115,147,8,244773464,186951280
115,19,9,152540072,277970856
115,51,9,283541232,98797096
115,83,9,265905824,299510488
115,147,9,267055704,203471512
115,19,10,164598696,292950416
115,51,10,309100272,109964072
115,83,10,283862688,319695912
115,147,10,288551512,219692008
115,19,11,181244840,309233176
115,51,11,329154288,120221704
115,83,11,299984544,338832896
115,147,11,313324120,239370632
115,19,12,191861672,317895112
115,51,12,352747248,133187096
115,83,12,320956064,358887192
115,147,12,335344216,258322888
115,19,13,209032104,328975208
115,51,13,371490544,147483200
115,83,13,343500448,382872224
115,147,13,359068248,278689616
115,19,14,232231848,342238888
115,51,14,388792048,164358192
115,83,14,363161248,402665184
115,147,14,378335832,293842760
115,19,15,247436200,349978448
115,51,15,406224624,182138256
115,83,15,386754208,425266456
115,147,15,395637336,306967408
115,19,16,267621288,358827176
115,51,16,427720432,206023656
115,83,16,405628576,444607024
115,147,16,415691352,320811736
115,19,17,288461736,367564408
115,51,17,448167664,226733256
115,83,17,421357216,460860008
115,147,17,435483224,333843736
115,19,18,313234344,378631472
115,51,18,466648816,245344280
115,83,18,435381920,474623768
115,147,18,455406168,347200088
115,19,19,335909800,391906736
115,51,19,487096048,266315968
115,83,19,450848416,489041464
115,147,19,476639832,360864864
115,19,20,360027048,405866904
115,51,20,503086832,282175792
115,83,20,468543136,507522672
115,147,20,492106328,373573960
115,19,21,384930728,423222632
115,51,21,523927280,302492984
115,83,21,493053600,532164096
115,147,21,503378520,383279912
115,19,22,406950824,440305904
115,51,22,540049136,321497112
115,83,22,514811552,553528832
115,147,22,515306072,393554608
115,19,23,430281640,461598992
115,51,23,555122416,340764696
115,83,23,536831648,575548064
115,147,23,530379352,405616448
115,19,24,453874600,482267936
115,51,24,572817136,362654584
115,83,24,559900320,598858832
115,147,24,548205144,419032240
115,19,25,475632552,501564088
115,51,25,590774000,384149864
115,83,25,582837920,621844688
115,147,25,567603800,429784016
115,19,26,494900136,518730256
115,51,26,608730864,405646480
115,83,26,604595872,643575072
115,147,26,582414936,437472896
115,19,27,512988072,534738112
115,51,27,625508080,424783048
115,83,27,624649888,663891568
115,147,27,601158232,443357568
115,19,28,531076008,551616552
115,51,28,645431024,447719504
115,83,28,644048544,682129984
115,147,28,622260824,450458560
115,19,29,552702888,571559544
115,51,29,663781104,467380808
115,83,29,667510432,699823112
115,147,29,643363416,457882456
115,19,30,572887976,590643176
115,51,30,680820464,486762784
115,83,30,688481952,718149080
115,147,30,658567768,463338520
88,24,1,49976384,45216696
88,56,1,103458272,105799912
88,120,1,18372328,104309632
88,152,1,116596520,37062424
88,24,2,84448320,70433616
88,56,2,138978784,140822312
88,120,2,25843432,158524200
88,152,2,153820968,44153280
88,24,3,115512384,93306224
88,56,3,162833888,165044760
88,120,3,30037736,184698264
88,152,3,175185704,48364064
88,24,4,146838592,116122360
88,56,4,184985056,187409232
88,120,4,34232040,209980344
88,152,4,196550440,52574848
88,24,5,172790848,135398136
88,56,5,209102304,211314320
88,120,5,38295272,235834384
88,152,5,226565928,58673824
88,24,6,196383808,152772688
88,56,6,230729184,232678832
88,120,6,44586728,271137952
88,152,6,248586024,63340728
88,24,7,225875008,175095056
88,56,7,251831776,253481928
88,120,7,47208168,285141560
88,152,7,272178984,68520224
88,24,8,254055488,200427632
88,56,8,273458656,277099096
88,120,8,52188904,306253400
88,152,8,294199080,73874928
88,24,9,283546688,232002200
88,56,9,292857312,298600920
88,120,9,60708584,335520376
88,152,9,320151336,81269864
88,24,10,310154304,259497384
88,56,10,310027744,319767112
88,120,10,70276840,359358800
88,152,10,341516072,88404160
88,24,11,336499776,287458464
88,56,11,331654624,347413336
88,120,11,77879016,375181096
88,152,11,365371176,97817608
88,24,12,358782016,312482664
88,56,12,347907552,367027520
88,120,12,89675496,395302504
88,152,12,389226280,108868744
88,24,13,383161408,340548416
88,56,13,362849760,386294296
88,120,13,103175912,413405400
88,152,13,412426024,122175864
88,24,14,404788288,367025296
88,56,14,380806624,409414736
88,120,14,115365608,429139368
88,152,14,438247208,139168144
88,24,15,427463744,391272304
88,56,15,396535264,427713496
88,120,15,127686376,445396064
88,152,15,463937320,157339096
88,24,16,454071360,414463056
88,56,16,415802848,449341128
88,120,16,141842152,465207600
88,152,16,489627432,173670856
88,24,17,475305024,435023288
88,56,17,433497568,469001816
88,120,17,154031848,484311256
88,152,17,512827176,188782184
88,24,18,496538688,456312728
88,56,18,450405856,486433304
88,120,18,166876904,504768544
88,152,18,534322984,204274336
88,24,19,519083072,478103064
88,56,19,471115232,504784304
88,120,19,180639464,525960048
88,152,19,556998440,220641080
88,24,20,541103168,499178032
88,56,20,490644960,519093104
88,120,20,193615592,543983856
88,152,20,582819624,241063680
88,24,21,565089344,522683304
88,56,21,510436832,534675032
88,120,21,208426728,564092032
88,152,21,603660072,257507168
88,24,22,586716224,543643936
88,56,22,529573344,550417296
88,120,22,222582504,582581400
88,152,22,626073384,275575312
88,24,23,605328448,562052272
88,56,23,547792352,566424936
88,120,23,235951848,601413664
88,152,23,647700264,293284352
88,24,24,627872832,583445104
88,56,24,568239584,583745912
88,120,24,252991208,622177784
88,152,24,671817512,313153808
88,24,25,649237568,604579664
88,56,25,585803232,599628472
88,120,25,269375208,641704256
88,152,25,692264744,329914408
88,24,26,672699456,627201960
88,56,26,602973664,614786680
88,120,26,288380648,662492880
88,152,26,707993384,347281672
88,24,27,692884544,649091096
88,56,27,621061600,630589192
88,120,27,309090024,684366728
88,152,27,725294888,364901200
88,24,28,709006400,670179792
88,56,28,644785632,651448776
88,120,28,331372264,700733880
88,152,28,741678888,380547760
88,24,29,727618624,691034720
88,56,29,664970720,669602776
88,120,29,355096296,718434752
88,152,29,761732904,398966320
88,24,30,744526912,709647504
88,56,30,682534368,685248504
88,120,30,372922088,731863600
88,152,30,781131560,415144048
104,8,1,88820840,61773128
104,40,1,20171024,41892088
104,72,1,25912936,58142024
104,136,1,113846904,117353072
104,8,2,114117736,70729008
104,40,2,38258960,101546352
104,72,2,32335464,91399560
104,136,2,144255608,147264664
104,8,3,138366056,79611040
104,40,3,45730064,124770824
104,72,3,37447272,114655992
104,136,3,164047480,167138712
104,8,4,164449384,89875912
104,40,4,50055440,137604448
104,72,4,44000872,143451592
104,136,4,186854008,189406192
104,8,5,188042344,98986728
104,40,5,54642960,150551016
104,72,5,52127336,178368160
104,136,5,213592696,215669296
104,8,6,209800296,107282320
104,40,6,57657616,159431600
104,72,6,59467368,209289672
104,136,6,240724600,242696192
104,8,7,234835048,117500856
104,40,7,60147984,165901264
104,72,7,67200616,242340624
104,136,7,264579704,266468928
104,8,8,263277672,129695912
104,40,8,64211216,175246656
104,72,8,75064936,277634272
104,136,8,287910520,289549600
104,8,9,285166696,139775440
104,40,9,69585168,186319512
104,72,9,83322472,314356904
104,136,9,309144184,310783376
104,8,10,304565352,150247376
104,40,10,76794128,199840936
104,72,10,89482856,342375488
104,136,10,334834296,336474464
104,8,11,326585448,163108512
104,40,11,83478800,211267104
104,72,11,95250024,367688672
104,136,11,365898360,367733896
104,8,12,346246248,176241872
104,40,12,91736336,223822712
104,72,12,100886120,390994568
104,136,12,393816696,395789264
104,8,13,368397416,192405896
104,40,13,100256016,236211800
104,72,13,105735784,409255704
104,136,13,425273976,427083280
104,8,14,384912488,205986688
104,40,14,108251408,249740360
104,72,14,112944744,435040440
104,136,14,443230840,444739936
104,8,15,404966504,225482600
104,40,15,117950736,265403584
104,72,15,119367272,456424056
104,136,15,471804536,471533088
104,8,16,421481576,242952600
104,40,16,127912208,280562696
104,72,16,127362664,479231056
104,136,16,501426808,494175840
104,8,17,440355944,260385512
104,40,17,139446544,296735056
104,72,17,137586280,505108656
104,136,17,522922616,512687248
104,8,18,455953512,276769928
104,40,18,149670160,312194984
104,72,18,148596328,528701144
104,136,18,543238776,531203320
104,8,19,472468584,288329968
104,40,19,162646288,330962728
104,72,19,161572456,553473640
104,136,19,563030648,550588664
104,8,20,491605096,302808520
104,40,20,173394192,348862312
104,72,20,177694312,579557944
104,136,20,582298232,569447048
104,8,21,511528040,321026320
104,40,21,185452816,368421472
104,72,21,191850088,602805720
104,136,21,603794040,589967600
104,8,22,527518824,334999896
104,40,22,196987152,391204304
104,72,22,207447656,627398888
104,136,22,620571256,607530104
104,8,23,541150312,347970176
104,40,23,207735056,414113000
104,72,23,225142376,648610336
104,136,23,634858104,622519680
104,8,24,559238248,366160336
104,40,24,219793680,437146808
104,72,24,240739944,668606064
104,136,24,653339256,640435136
104,8,25,576408680,383054032
104,40,25,230672656,457321872
104,72,25,261711464,689738096
104,136,25,671427192,659303768
104,8,26,595283048,402204968
104,40,26,243386640,479342608
104,72,26,283993704,710133176
104,136,26,692791928,680407168
104,8,27,613502056,420555912
104,40,27,254920976,498548728
104,72,27,304440936,728666128
104,136,27,713501304,701509176
104,8,28,632376424,439560544
104,40,28,267110672,519944968
104,72,28,323315304,746774816
104,136,28,733948536,721530248
104,8,29,650202216,457104784
104,40,29,278776080,539154240
104,72,29,345466472,768005392
104,136,29,751118968,739520584
104,8,30,669207656,475737224
104,40,30,291490064,560615520
104,72,30,366831208,782736240
104,136,30,773139064,760909992
108,12,1,80556064,81241832
108,44,1,78806656,109997696
108,76,1,11671616,81059744
108,140,1,43546840,72208808
108,12,2,96153632,97444776
108,44,2,92438144,124940184
108,76,2,12720192,99438312
108,140,2,64125144,95702968
108,12,3,113848352,114564944
108,44,3,107904640,137162592
108,76,3,13899840,117660576
108,140,3,90208472,124847928
108,12,4,135999520,134103776
108,44,4,124288640,151368776
108,76,4,15865920,139807952
108,140,4,106461400,145709400
108,12,5,165097504,156329992
108,44,5,145391232,164890200
108,76,5,18225216,165427312
108,140,5,119568600,165676648
108,12,6,186462240,171090392
108,44,6,163610240,177325624
108,76,6,20977728,195102712
108,140,6,133462232,187336664
108,12,7,213987360,188779160
108,44,7,186547840,193068280
108,76,7,23599168,218619680
108,140,7,142244056,209688688
108,12,8,234041376,201583824
108,44,8,203193984,204647936
108,76,8,27269184,244701144
108,140,8,150632664,230535096
108,12,9,251998240,212824648
108,44,9,221150848,216841544
108,76,9,33953856,279265360
108,140,9,158496984,250806840
108,12,10,274280480,228095256
108,44,10,239632000,230179072
108,76,10,40638528,307241704
108,140,10,170555608,275407664
108,12,11,292237344,241883112
108,44,11,259686016,243895976
108,76,11,48502848,333242440
108,140,11,182221016,296226360
108,12,12,308883488,256913272
108,44,12,279608960,258275792
108,76,12,57415744,356010512
108,140,12,194935000,319921736
108,12,13,326447136,271756720
108,44,13,309755520,279043008
108,76,13,67639360,377385272
108,140,13,206731480,341644824
108,12,14,347025440,290378000
108,44,14,327712384,293609888
108,76,14,79566912,398977616
108,140,14,220494040,367192480
108,12,15,365375520,308867512
108,44,15,343441024,310676392
108,76,15,91232320,416624392
108,140,15,231504088,387368768
108,12,16,387002400,329979352
108,44,16,359169664,327619008
108,76,16,106960960,442817264
108,140,16,242120920,406703912
108,12,17,406138912,348225600
108,44,17,373980800,344027744
108,76,17,117315648,462259224
108,140,17,252737752,426054560
108,12,18,426717216,367751880
108,44,18,391413376,363076184
108,76,18,131602496,486818104
108,140,18,261519576,441603184
108,12,19,446902304,386160304
108,44,19,405438080,377705328
108,76,19,145758272,510883248
108,140,19,271612120,459543904
108,12,20,470233120,408186296
108,44,20,423132800,395876280
108,76,20,158210112,529576360
108,140,20,281049304,475431664
108,12,21,491466784,428711696
108,44,21,440565376,414695936
108,76,21,176298048,550836000
108,140,21,293239000,495581504
108,12,22,511914016,448455176
108,44,22,457866880,433262448
108,76,22,195172416,572123312
108,140,22,304904408,513785224
108,12,23,530919456,467361712
108,44,23,474119808,451641912
108,76,23,214833216,593963496
108,140,23,318798040,534416072
108,12,24,549662752,485466056
108,44,24,490897024,471622728
108,76,24,243800128,615888368
108,140,24,331643096,552927968
108,12,25,568274976,504502912
108,44,25,505183872,489780224
108,76,25,269752384,634443040
108,140,25,345274584,570907192
108,12,26,589770784,525840640
108,44,26,522747520,510214088
108,76,26,307238976,653960632
108,140,26,360872152,591463496
108,12,27,607203360,543567056
108,44,27,539524736,527252704
108,76,27,356128832,676636312
108,140,27,380270808,611647720
108,12,28,630665248,566394776
108,44,28,559578752,549239600
108,76,28,385620032,690031760
108,140,28,399407320,632227000
108,12,29,647311392,583270560
108,44,29,575569536,568339384
108,76,29,408557632,701400008
108,140,29,424311000,657599136
108,12,30,668545056,603847496
108,44,30,592871040,589115448
108,76,30,432019520,716660480
108,140,30,450132184,683115016
72,8,1,59601336,82336256
72,40,1,28669096,29860656
72,104,1,60250680,25098184
72,136,1,22812456,140809816
72,8,2,68907448,100630896
72,40,2,95384744,69769000
72,104,2,93542968,31591016
72,136,2,24647464,152196888
72,8,3,80703928,122299552
72,40,3,163542184,97842824
72,104,3,117398072,36769064
72,136,3,26613544,162761496
72,8,4,91845048,142844944
72,40,4,190936232,110079872
72,104,4,146233912,43334296
72,136,4,29759272,185965696
72,8,5,104165816,165903344
72,40,5,221738152,125256360
72,104,5,181230136,51445992
72,136,5,34084648,216320120
72,8,6,117404088,190539808
72,40,6,252540072,140537104
72,104,6,212032056,58901744
72,136,6,35919656,227349536
72,8,7,131428792,215750584
72,40,7,276788392,153154976
72,104,7,244931128,66474784
72,136,7,39327528,248422280
72,8,8,149778872,248276344
72,40,8,299725992,165561440
72,104,8,280451640,74506840
72,136,8,41162536,260240856
72,8,9,161444280,267066256
72,40,9,326988968,180021168
72,104,9,316758584,82527312
72,136,9,42735400,270608536
72,8,10,175600056,287701840
72,40,10,354514088,194380984
72,104,10,345201208,88866656
72,136,10,51779368,328576320
72,8,11,194736568,314314784
72,40,11,383349928,209107144
72,104,11,370367032,94693408
72,136,11,56104744,355739352
72,8,12,217018808,341575272
72,40,12,412578984,222690832
72,104,12,393828920,100272552
72,136,12,61871912,388685696
72,8,13,238121400,364642120
72,40,13,442332328,237770304
72,104,13,412047928,104952488
72,136,13,65541928,408421936
72,8,14,258044344,384333872
72,40,14,470774952,254588824
72,104,14,437869112,112057824
72,136,14,69867304,430250536
72,8,15,280588728,405191248
72,40,15,500397224,273811024
72,104,15,459233848,118488392
72,136,15,73406248,446410216
72,8,16,301298104,424849152
72,40,16,531068072,293424184
72,104,16,482040376,126226504
72,136,16,77076264,460254544
72,8,17,325808568,448697880
72,40,17,556233896,305310144
72,104,17,507861560,136374088
72,136,17,82843432,477936072
72,8,18,349270456,471609472
72,40,18,579171496,314342768
72,104,18,531454520,147105216
72,136,18,88217384,492056968
72,8,19,372208056,494547880
72,40,19,599749800,320918136
72,104,19,556227128,160332696
72,136,19,96081704,508578648
72,8,20,394359224,516566888
72,40,20,621769896,325194080
72,104,20,582310456,176631912
72,136,20,102504232,523823192
72,8,21,418738616,540947536
72,40,21,646935720,330679104
72,104,21,605379128,190728192
72,136,21,110630696,543759256
72,8,22,442724792,564540328
72,40,22,668431528,335450264
72,104,22,630151736,206480984
72,136,22,117839656,563024744
72,8,23,464744888,586559336
72,40,23,691762344,340641344
72,104,23,651385400,224045224
72,136,23,126359336,587506608
72,8,24,490697144,612511648
72,40,24,717583528,346216144
72,104,24,671439416,239748784
72,136,24,133961512,609701104
72,8,25,512717240,634531688
72,40,25,742356136,351420256
72,104,25,691886648,259092616
72,136,25,142874408,635130272
72,8,26,537489848,659304296
72,40,26,768439464,356673600
72,104,26,712858168,282974480
72,136,26,152311592,655191136
72,8,27,559509944,680743440
72,40,27,793474216,361599696
72,104,27,731470392,303530288
72,136,27,162928424,675464632
72,8,28,582054328,703345408
72,40,28,821130408,366983360
72,104,28,749558328,322588864
72,136,28,172758824,693521664
72,8,29,604860856,728249312
72,40,29,844068008,371350528
72,104,29,770791992,344842856
72,136,29,185734952,716245712
72,8,30,628060600,750661928
72,40,30,865432744,374064080
72,104,30,785078840,365900752
72,136,30,198711080,738225624
54,22,1,49439288,76508256
54,86,1,77821096,79168208
54,118,1,82155160,85899384
54,150,1,61403040,89706496
54,22,2,57565752,91953544
54,86,2,93680808,100892800
54,118,2,97883800,103140600
54,150,2,75558816,115624520
54,22,3,65692216,106993920
54,86,3,110720168,117687416
54,118,3,118199960,125991656
54,150,3,94957472,142179680
54,22,4,72770104,121172736
54,86,4,128021672,130064072
54,118,4,136681112,146555088
54,150,4,114880416,167033152
54,22,5,81027640,138403936
54,86,5,147420328,143032360
54,118,5,160798360,172609792
54,150,5,138866592,192373152
54,22,6,89416248,156406040
54,86,6,166032552,156585640
54,118,6,181376664,195896080
54,150,6,157478816,212187584
54,22,7,98198072,175109864
54,86,7,186086568,172232728
54,118,7,202741400,218287560
54,150,7,176484256,233212544
54,22,8,107766328,194271616
54,86,8,209548456,186002320
54,118,8,225810072,243082392
54,150,8,199552928,257511432
54,22,9,116679224,212514296
54,86,9,233534632,199669992
54,118,9,247830168,265494784
54,150,9,216985504,274916392
54,22,10,127820344,232190184
54,86,10,253981864,212163336
54,118,10,274699928,292420432
54,150,10,241889184,298355168
54,22,11,139878968,251474280
54,86,11,277050536,226075720
54,118,11,295016088,312682208
54,150,11,265875360,318546080
54,22,12,153641528,271273136
54,86,12,294483112,236415888
54,118,12,319526552,337004544
54,150,12,293400480,341164944
54,22,13,168583736,289678752
54,86,13,315192488,246731440
54,118,13,346658456,363537616
54,150,13,331935648,368186608
54,22,14,184443448,308154104
54,86,14,329610408,254573808
54,118,14,371037848,387505912
54,150,14,370601888,394018928
54,22,15,203973176,327211704
54,86,15,344290472,262808584
54,118,15,393582232,410983200
54,150,15,415821728,420368184
54,22,16,213410360,345398080
54,86,16,365786280,274676392
54,118,16,417830552,433922472
54,150,16,453046176,443136536
54,22,17,223109688,364423736
54,86,17,386364584,285781104
54,118,17,446928536,463545048
54,150,17,484372384,461770848
54,22,18,234644024,383126656
54,86,18,411268264,298899984
54,118,18,473011864,490877808
54,150,18,516878240,481058208
54,22,19,244474424,400634248
54,86,19,437089448,312842776
54,118,19,495163032,517192872
54,150,19,552398752,501728408
54,22,20,254435896,418337992
54,86,20,459764904,324649768
54,118,20,518362776,543236128
54,150,20,579530656,518115424
54,22,21,265708088,438070968
54,86,21,484144296,339714760
54,118,21,541431448,567645512
54,150,21,598798240,531883008
54,22,22,275407416,454849216
54,86,22,503018664,359356880
54,118,22,567121560,593318360
54,150,22,621735840,550485464
54,22,23,287466040,475427128
54,86,23,523072680,379051128
54,118,23,591238808,617613016
54,150,23,641396640,564318208
54,22,24,300573240,498388232
54,86,24,539718824,395236872
54,118,24,617584280,644162768
54,150,24,663285664,582122816
54,22,25,311321144,517108304
54,86,25,557282472,411781720
54,118,25,641308312,667724456
54,150,25,683208608,596899656
54,22,26,324166200,539521280
54,86,26,577074344,430896768
54,118,26,667784856,694231712
54,150,26,699068320,609601512
54,22,27,336224824,559837080
54,86,27,594113704,448381368
54,118,27,692557464,718218000
54,150,27,717680544,623703584
54,22,28,349069880,580934048
54,86,28,612332712,467494968
54,118,28,716019352,741810432
54,150,28,734588832,635869680
54,22,29,360997432,601287632
54,86,29,631076008,489241032
54,118,29,740136600,765796720
54,150,29,752676768,646584880
54,22,30,372924984,620916464
54,86,30,652440744,516114464
54,118,30,764909208,790438144
54,150,30,767881120,656454448
49,17,1,6528648,30726560
49,81,1,59661232,89156256
49,113,1,77137360,106062056
49,145,1,169127600,87045072
49,17,2,7577224,45636616
49,81,2,98065328,134800960
49,113,2,103351760,131344112
49,145,2,205434544,103883864
49,17,3,8625800,57951856
49,81,3,121265072,161975416
49,113,3,128779728,156142088
49,145,3,231124656,115553296
49,17,4,9543304,69955776
49,81,4,138173360,181718896
49,113,4,160368080,187470216
49,145,4,258649776,129138432
49,17,5,10591880,81148816
49,81,5,152722352,199080416
49,113,5,190383568,217182904
49,145,5,289975984,144167224
49,17,6,12033672,94634040
49,81,6,168450992,218386600
49,113,6,218301904,244824896
49,145,6,323006128,159838928
49,17,7,13606536,105922648
49,81,7,184834992,237323544
49,113,7,245433808,272140472
49,145,7,354332336,175236960
49,17,8,16096904,119347056
49,81,8,197811120,253410400
49,113,8,270599632,296913024
49,145,8,388017840,192539112
49,17,9,20029064,133787960
49,81,9,213539760,272837184
49,113,9,297993680,324569800
49,145,9,430223024,214954152
49,17,10,24485512,146795344
49,81,10,230316976,293246320
49,113,10,325649872,349922544
49,145,10,453422768,228637752
49,17,11,31039112,162920272
49,81,11,247356336,314722080
49,113,11,353699280,368622504
49,145,11,478195376,244428192
49,17,12,39558792,180500440
49,81,12,265706416,336479808
49,113,12,381355472,388316752
49,145,12,507293360,265344552
49,17,13,49389192,198200744
49,81,13,284974000,357714336
49,113,13,405341648,405649312
49,145,13,530362032,282089968
49,17,14,60006024,215000568
49,81,14,304896944,378030136
49,113,14,426706384,421788720
49,145,14,554217136,295921264
49,17,15,71147144,232036088
49,81,15,326785968,399918936
49,113,15,450954704,439529616
49,145,15,576106160,310535928
49,17,16,83730056,247974800
49,81,16,345660336,418662064
49,113,16,473761232,457451512
49,145,16,598126256,326110616
49,17,17,101293704,266411312
49,81,17,364403632,437929592
49,113,17,494601680,472468720
49,145,17,617000624,340248888
49,17,18,119250568,284051984
49,81,18,382884784,455232184
49,113,18,516752848,488883248
49,145,18,637316784,355521584
49,17,19,134717064,299747960
49,81,19,403987376,476010896
49,113,19,536544720,502853552
49,145,19,659336880,372885152
49,17,20,150838920,315870512
49,81,20,422730672,494028856
49,113,20,557778384,517361064
49,145,20,681356976,390498488
49,17,21,168271496,333302616
49,81,21,442522544,514193224
49,113,21,576914896,534752992
49,145,21,703508144,408788056
49,17,22,188587656,353958832
