worker,time,bytes_sent,bytes_received
51,22,1600570248,1527669128
51,23,1675882376,1594859224
51,24,1753930752,1662431592
51,25,1830263024,1729569560
51,26,1904731496,1800205896
51,27,1979253768,1872542184
51,28,2055574096,1944729328
51,29,2132695504,2016188128
51,30,2208329256,2089844992
71,1,119697592,60185648
71,2,223178872,127944112
71,3,314350664,204479600
71,4,402791296,276914352
71,5,491101016,346835376
71,6,570994424,420926640
71,7,654281752,490340864
71,8,735289752,558143464
71,9,813250992,632123232
71,10,892153736,708427040
71,11,962091352,793190064
71,12,1034850432,878231104
71,13,1114139856,954753560
71,14,1177501824,1042201176
71,15,1257221864,1118400728
71,16,1329371176,1200519704
71,17,1402573592,1286380312
71,18,1477733456,1351686560
71,19,1545701104,1446117880
71,20,1620672472,1526196624
71,21,1698224936,1603505344
71,22,1769639184,1680851712
71,23,1843090720,1769191296
71,24,1919919224,1844452544
71,25,1994031896,1940937128
71,26,2067197632,2033845152
71,27,2141541424,2110625352
71,28,2207868776,2188256976
71,29,2289509352,2259640480
71,30,2366448136,2339239936
113,1,113319112,74958144
113,2,202070792,169133168
113,3,297501920,262468352
113,4,390751816,352845272
113,5,482006880,443372784
113,6,571854008,536178000
113,7,664980728,623653128
113,8,760795000,709174904
113,9,831778592,808551144
113,10,899314168,883818184
113,11,977990024,961029888
113,12,1057208960,1032397464
113,13,1122158648,1108846128
113,14,1207522536,1177173656
113,15,1261420744,1259921064
113,16,1361157920,1322728064
113,17,1436346688,1410346544
113,18,1513736912,1481425968
113,19,1579902672,1566053272
113,20,1662130608,1639631456
113,21,1740931864,1709534336
113,22,1812437720,1782357208
113,23,1893358424,1852858880
113,24,1960699440,1933072456
113,25,2044303176,2017325784
113,26,2118600528,2085282736
113,27,2189414400,2165661216
113,28,2261791536,2241191792
113,29,2338379704,2316294968
113,30,2394072152,2394460904
134,1,98643456,62080888
134,2,176232472,149967464
134,3,249632832,243590896
134,4,323194832,328497272
134,5,397261848,412139544
134,6,472461392,484507688
134,7,549726664,561654232
134,8,627620600,638001480
134,9,705219288,714752720
134,10,782355648,791648760
134,11,858557000,870117328
134,12,938338736,944107232
134,13,1017741632,1018999240
134,14,1097000424,1093241096
134,15,1174499944,1169902728
134,16,1253757624,1246157304
134,17,1333005936,1321447512
134,18,1409472816,1398139384
134,19,1487618864,1473119720
134,20,1564971000,1545531304
134,21,1642913448,1622395488
134,22,1724761960,1694597112
134,23,1803921704,1767616856
134,24,1884376264,1838124320
134,25,1960596344,1913734536
134,26,2037068600,1990650848
134,27,2112907856,2067507792
134,28,2191578232,2142741528
134,29,2272907440,2214659344
134,30,2352835904,2287986064
112,1,77903424,50974928
112,2,142470704,121457776
112,3,208097216,195204416
112,4,272822712,264359448
112,5,339385552,333355200
112,6,406836016,399255128
112,7,475301056,464336936
112,8,545818208,527931648
112,9,612672624,593638992
112,10,679341528,662097536
112,11,745288048,731718824
112,12,812991688,801141736
112,13,879670840,867445656
112,14,948768792,932989376
112,15,1016512976,998682240
112,16,1085791832,1063584496
112,17,1153597056,1133456288
112,18,1219038280,1204002848
112,19,1285294672,1269010808
112,20,1353742696,1333215128
112,21,1424926888,1397003872
112,22,1495431240,1456005528
112,23,1565949208,1517803272
112,24,1636185232,1580921592
112,25,1705686760,1644997040
112,26,1776963648,1709350504
112,27,1846095464,1776572456
112,28,1917490728,1837026456
112,29,1990884088,1900001424
112,30,2060995312,1964583672
36,1,65605608,46886368
36,2,113556424,82772000
36,3,178850848,144565400
36,4,248579048,210436368
36,5,317088032,277148624
36,6,383276120,339052072
36,7,457656912,406055376
36,8,531832200,467540352
36,9,605334360,533199912
36,10,678286360,602754592
36,11,748970296,671767720
36,12,818952760,743065792
36,13,888093128,802755248
36,14,963681136,869887424
36,15,1034687744,936293456
36,16,1106834792,1010942200
36,17,1174383696,1074984344
36,18,1248879120,1146168024
36,19,1331842080,1210103016
36,20,1410922752,1277560992
36,21,1484545712,1339645440
36,22,1558533456,1407759360
36,23,1632463248,1471264296
36,24,1704644464,1533755632
36,25,1782401008,1603009128
36,26,1850076392,1657074552
36,27,1919226840,1724109712
36,28,1989232976,1785300744
36,29,2063441032,1854315320
36,30,2136807864,1922241000
79,1,147167472,115402336
79,2,277570584,250875768
79,3,381125360,365170752
79,4,459144872,438338192
79,5,530999000,521860280
79,6,607444872,583052824
79,7,682010224,671598664
79,8,744444096,741589672
79,9,832734360,812307096
79,10,876555400,895813520
79,11,985262296,955883800
79,12,1053548096,1052074440
79,13,1122282192,1125642976
79,14,1207219064,1201806384
79,15,1261869936,1275581488
79,16,1356666768,1345514096
79,17,1424311648,1433972008
79,18,1505776600,1499025280
79,19,1587022136,1573939008
79,20,1651663216,1655132712
79,21,1715263008,1736171480
79,22,1796428096,1813441104
79,23,1845940016,1884508944
79,24,1935189840,1963981536
79,25,2008167728,2036165768
79,26,2112462872,2094066944
79,27,2179883864,2189273056
79,28,2262811480,2232844824
79,29,2336924584,2304940744
79,30,2414329360,2416301584
44,1,73356848,47204648
44,2,138066536,103855504
44,3,200500712,168656400
44,4,264248224,231111536
44,5,324344688,298528968
44,6,384111808,364181288
44,7,446218480,427460336
44,8,511082512,488396520
44,9,575070944,548332136
44,10,637746872,611462040
44,11,699247168,676303480
44,12,763081712,743836752
44,13,822564608,806414968
44,14,886102856,870131312
44,15,966199696,927267944
44,16,1039232928,987471440
44,17,1104937136,1045904032
44,18,1168504512,1105144608
44,19,1231060624,1166447136
44,20,1293145272,1227784416
44,21,1353901408,1291745472
44,22,1416472528,1353748832
44,23,1478961280,1416211208
44,24,1540094360,1479513424
44,25,1603693392,1545011560
44,26,1668248944,1609043568
44,27,1730359936,1675790576
44,28,1791297120,1737559360
44,29,1855428880,1800254864
44,30,1919459056,1864727064
148,1,60661048,49453296
148,2,116928104,108903832
148,3,174447736,169586616
148,4,234641072,227102624
148,5,295490880,286931088
148,6,354349464,350664808
148,7,412263704,414111824
148,8,470103872,471847928
148,9,529943728,537791296
148,10,587954760,597666096
148,11,646297552,658618960
148,12,707545920,722791424
148,13,769061864,784037480
148,14,831733536,844594288
148,15,893943520,902989232
148,16,955208264,966133616
148,17,1015707488,1030133824
148,18,1074999416,1091452280
148,19,1137751616,1151987368
148,20,1194604584,1206805752
148,21,1255403432,1272243768
148,22,1318172592,1331110760
148,23,1380422480,1393923552
148,24,1441489296,1456659600
148,25,1503569640,1518234352
148,26,1562737736,1574536520
148,27,1624190856,1631312600
148,28,1683842752,1690225928
148,29,1746048280,1747789720
148,30,1806158912,1808472504
43,1,120002448,97806024
43,2,205958432,225572504
43,3,296855688,338620760
43,4,389017096,437707400
43,5,495751888,517010016
43,6,590449952,588108264
43,7,673375352,658108928
43,8,739758912,740822536
43,9,823280888,811848384
43,10,901346712,889585712
43,11,976862856,969523304
43,12,1034870768,1040638040
43,13,1112072240,1121724592
43,14,1188376736,1193368736
43,15,1278282248,1267739464
43,16,1342045520,1344088912
43,17,1425789632,1421543880
43,18,1503080776,1489284216
43,19,1566512936,1576251096
43,20,1634773448,1652382592
43,21,1714166008,1728902152
43,22,1805186752,1795155392
43,23,1880133304,1846780936
43,24,1955307808,1956208032
43,25,2032780664,2014067216
43,26,2098775016,2101584248
43,27,2185597520,2178206616
43,28,2226052152,2253359264
43,29,2325615312,2329423624
43,30,2399097552,2404537176
98,1,109540992,69681880
98,2,193084096,160925848
98,3,275203112,252698640
98,4,362590784,336051312
98,5,450882592,415911408
98,6,538529144,500842400
98,7,622376344,589157368
98,8,708677712,673083448
98,9,797464424,756397024
98,10,886900184,834066296
98,11,977444240,911156368
98,12,1056268272,995169328
98,13,1123417384,1097635600
98,14,1193300592,1172374120
98,15,1273835528,1250437248
98,16,1342799392,1323257168
98,17,1427750688,1403909376
98,18,1497350336,1476080592
98,19,1571897920,1549951760
98,20,1645948776,1625965968
98,21,1729299728,1701148328
98,22,1795122200,1777510056
98,23,1881409656,1849925736
98,24,1941553120,1930531552
98,25,2021456288,2003187848
98,26,2104859736,2079156472
98,27,2182888920,2155536496
98,28,2259193592,2228062696
98,29,2318700504,2305718936
98,30,2400901040,2382930640
2,1,167580112,149472456
2,2,262708416,293006904
2,3,358924880,371395832
2,4,453709560,447328952
2,5,525004616,519168576
2,6,605202184,589698376
2,7,680419328,674572896
2,8,758753496,745277288
2,9,824712768,829749136
2,10,911132168,902770328
2,11,979298376,978399368
2,12,1064148488,1016322488
2,13,1139007752,1105671800
2,14,1190009264,1202086920
2,15,1255526368,1278615512
2,16,1337128672,1358772824
2,17,1438945536,1430810272
2,18,1521561544,1505651632
2,19,1594100584,1573911976
2,20,1673237192,1648043088
2,21,1725475464,1731365512
2,22,1820919096,1804641552
2,23,1888701168,1889325312
2,24,1971860488,1946858384
2,25,2043599032,2038074792
2,26,2119730696,2099051520
2,27,2198698712,2166510944
2,28,2267210888,2265654448
2,29,2343805560,2340827368
2,30,2411882672,2421194600
138,1,84678808,43102896
138,2,160863552,79864776
138,3,226014352,134597728
138,4,285433824,194120664
138,5,343337488,257818184
138,6,401896400,319016456
138,7,463629576,380704152
138,8,524150184,441641784
138,9,583211320,504228688
138,10,641358432,559110784
138,11,701066128,615367032
138,12,763458504,675353328
138,13,824917360,736348880
138,14,888964496,796048472
138,15,950248456,857364032
138,16,1012789552,920654664
138,17,1074454280,981446048
138,18,1136954032,1042260600
138,19,1200503360,1104705600
138,20,1259038152,1168100488
138,21,1319478400,1227351200
138,22,1379437216,1286901648
138,23,1442188864,1347276008
138,24,1503284864,1406759848
138,25,1562806272,1468525736
138,26,1626087272,1524461976
138,27,1689512744,1583495488
138,28,1753953456,1638933616
138,29,1815315776,1697579064
138,30,1877849640,1754217584
155,1,132219440,128637528
155,2,241869168,276227824
155,3,341485744,363912912
155,4,452482360,428210616
155,5,529675352,515867360
155,6,597160056,588018304
155,7,681997288,640076800
155,8,744743392,744940712
155,9,768465624,816567480
155,10,855557104,890854008
155,11,980857928,962181040
155,12,1055283432,1035950848
155,13,1133060152,1117102392
155,14,1205399704,1167795848
155,15,1269506824,1271630480
155,16,1317935360,1345831128
155,17,1438309576,1409845352
155,18,1511393872,1452244168
155,19,1580005776,1574010912
155,20,1628023624,1657961608
155,21,1743627160,1720099048
155,22,1795775216,1802472872
155,23,1849024192,1879894536
155,24,1966850112,1948746240
155,25,2023298736,2032339536
155,26,2109762504,2108990232
155,27,2191401944,2173925792
155,28,2246559536,2259766176
155,29,2325540640,2330744240
155,30,2418381800,2399439232
153,1,60103464,35396528
153,2,113918728,71246168
153,3,166155696,117760272
153,4,220416968,169605912
153,5,268489152,209884928
153,6,313617328,251333928
153,7,363013848,295150408
153,8,412892608,342301632
153,9,464870912,388442152
153,10,523377072,443148344
153,11,578762688,491647656
153,12,631578800,537148160
153,13,685343016,583180080
153,14,737479176,630295104
153,15,784946376,669370832
153,16,833168512,713808504
153,17,886107816,758356224
153,18,932738768,798869816
153,19,983724080,843649216
153,20,1038264984,890568760
153,21,1093425328,941623792
153,22,1147338080,989286160
153,23,1204219200,1042530568
153,24,1259514536,1092718248
153,25,1312677864,1138772840
153,26,1367867664,1192144672
153,27,1422744616,1248597848
153,28,1480376384,1300637520
153,29,1541994640,1350822304
153,30,1598410504,1404409888
128,1,59338728,26806880
128,2,109733600,56654504
128,3,155964624,103940392
128,4,200926896,152962432
128,5,247150208,201347352
128,6,292824896,252057760
128,7,338803216,295400744
128,8,387583280,341591944
128,9,434430448,388132112
128,10,479959304,437973720
128,11,525689344,486293480
128,12,573394512,533197096
128,13,621851448,582049720
128,14,667222360,629476064
128,15,713964416,682524992
128,16,759726176,736337016
128,17,805271768,787348608
128,18,851796960,837078720
128,19,898275064,887198344
128,20,944309608,935570232
128,21,992581784,983881304
128,22,1039490720,1030601024
128,23,1085693536,1079990856
128,24,1132821264,1132159400
128,25,1178128576,1183611184
128,26,1224120208,1233711984
128,27,1271081584,1279777208
128,28,1318064704,1328015880
128,29,1365386296,1380064240
128,30,1412645680,1431804176
64,1,51250336,27982016
64,2,90701304,52653792
64,3,135881112,89806856
64,4,181705136,133768944
64,5,228769512,176238784
64,6,275650576,220919720
64,7,324478200,270195160
64,8,372733640,317405752
64,9,418513384,362274928
64,10,464288536,412917280
64,11,508723456,465989376
64,12,552421976,516576704
64,13,594691128,561971504
64,14,641711144,613432032
64,15,689343080,662144200
64,16,734335280,710020872
64,17,778505328,759772704
64,18,825643776,811031904
64,19,872247968,864776624
64,20,921951800,914014416
64,21,968884216,968223192
64,22,1014691192,1019304240
64,23,1061282320,1067665992
64,24,1108219328,1117511944
64,25,1154320088,1164941184
64,26,1202115984,1214507672
64,27,1244302968,1260265920
64,28,1290220000,1307392528
64,29,1333367288,1347984312
64,30,1380487952,1400701648
126,1,108301880,74138328
126,2,195167736,156096576
126,3,277660952,249111752
126,4,362781424,336960464
126,5,451279016,421470088
126,6,544329600,508904672
126,7,640904640,592415176
126,8,737208504,671390544
126,9,826816352,754103200
126,10,895549136,857522256
126,11,970543880,956287440
126,12,1046457088,1025254232
126,13,1103873632,1106349472
126,14,1198722424,1179344600
126,15,1268921432,1253272240
126,16,1338523632,1335689504
126,17,1408004760,1410068920
126,18,1499063216,1488181280
126,19,1554860648,1560630936
126,20,1640706936,1636833192
126,21,1721233256,1714754472
126,22,1793156880,1785527672
126,23,1859731248,1868330856
126,24,1948065328,1937714672
126,25,2006126400,2015032080
126,26,2091763456,2094142864
126,27,2165448544,2170127392
126,28,2244365480,2234910912
126,29,2325906240,2316027792
126,30,2390475496,2392448888
142,1,50670632,35689312
142,2,118856624,74682720
142,3,188418520,118302272
142,4,247591560,164509400
142,5,297155576,215077904
142,6,346059496,270253944
142,7,395038936,325198304
142,8,443121504,374602616
142,9,491862640,424459456
142,10,542066920,476652616
142,11,590271032,526226344
142,12,640280744,573822104
142,13,688373840,619412384
142,14,737704224,668493792
142,15,788022168,716024392
142,16,841232648,761329416
142,17,893185304,811528680
142,18,945498064,861683056
142,19,997970472,914821760
142,20,1049334936,967030848
142,21,1102841160,1015598216
142,22,1156024256,1063899152
142,23,1205617816,1110165648
142,24,1259675784,1159403440
142,25,1312243280,1212525576
142,26,1362416568,1265399296
142,27,1412859408,1320025096
142,28,1465232096,1371721592
142,29,1517212072,1421965744
142,30,1570430840,1470476640
3,1,101223784,76360088
3,2,185771440,163525344
3,3,270118736,257966800
3,4,356522776,350213088
3,5,445008344,431506704
3,6,536090480,515751344
3,7,626074688,597519904
3,8,714970384,673622440
3,9,808517488,745530120
3,10,899610848,819934152
3,11,974495616,917071784
3,12,1043728784,1014262992
3,13,1113023920,1102812536
3,14,1184617848,1182941960
3,15,1256935280,1258666568
3,16,1333153960,1329617120
3,17,1413266416,1401433576
3,18,1488958112,1475857880
3,19,1566165536,1558440216
3,20,1621678424,1629424992
3,21,1717559288,1709396584
3,22,1782583368,1781567800
3,23,1859937184,1853575392
3,24,1940205248,1909004832
3,25,2005209104,2008158080
3,26,2092356048,2082381280
3,27,2162282008,2160222864
3,28,2216358472,2233152832
3,29,2278067936,2295531224
3,30,2354746320,2384176336
0,1,157522712,139633264
0,2,274115736,291100696
0,3,379691768,361706624
0,4,457892296,437771512
0,5,532857248,504403560
0,6,601552944,588255792
0,7,681944768,654740712
0,8,756481072,736655520
0,9,821203912,817010208
0,10,892692744,894977768
0,11,985230224,950055344
0,12,1056167768,1043645376
0,13,1136346280,1122431056
0,14,1197738024,1197656544
0,15,1278617816,1271472688
0,16,1362100464,1337531896
0,17,1438881464,1425917816
0,18,1486597304,1506064488
0,19,1562675000,1578643272
0,20,1664268728,1632681184
0,21,1733014640,1731234960
0,22,1810003144,1800226368
0,23,1876536856,1886210056
0,24,1960274072,1952245400
0,25,2037508976,2024967720
0,26,2112701784,2110821088
0,27,2177030952,2190053504
0,28,2265887992,2260089960
0,29,2342133792,2327594272
0,30,2413233096,2406791048
23,1,87452600,64111176
23,2,157130760,151137424
23,3,226867224,239432120
23,4,299715272,318713016
23,5,373793864,395992776
23,6,447160824,469294880
23,7,524695160,542886584
23,8,602974184,609677032
23,9,681740800,675025272
23,10,756584584,741424760
23,11,831796248,805167168
23,12,907219616,874102104
23,13,980999320,945326328
23,14,1054381208,1013412736
23,15,1125930768,1075794024
23,16,1198919096,1146979152
23,17,1272148864,1212305672
23,18,1343340408,1267916112
23,19,1422383040,1333779840
23,20,1494482232,1395277848
23,21,1572092040,1464393784
23,22,1654810584,1536162456
23,23,1733162128,1600256728
23,24,1813601600,1668440152
23,25,1892623816,1739260384
23,26,1967099480,1805643944
23,27,2045713608,1876892784
23,28,2121988632,1944316008
23,29,2198086664,2010609792
23,30,2273305704,2077006384
73,1,178201880,181025792
73,2,276279440,300442200
73,3,389224104,363066752
73,4,444919040,448873784
73,5,505259472,530523608
73,6,603515504,604126200
73,7,687779000,657652968
73,8,766209256,747476488
73,9,829666760,827441432
73,10,917089320,903302152
73,11,989501112,981366400
73,12,1058365680,1054518056
73,13,1144264976,1120311432
73,14,1215307056,1212567856
73,15,1280578392,1287235424
73,16,1370048328,1324593824
73,17,1432095784,1436312816
73,18,1521618680,1503421032
73,19,1595820024,1589151320
73,20,1655246512,1662478040
73,21,1745952344,1739177152
73,22,1824112976,1798775672
73,23,1895242624,1892080448
73,24,1965314496,1967279432
73,25,2028759112,2040748056
73,26,2123001944,2084971424
73,27,2194861832,2197788592
73,28,2274684408,2272559832
73,29,2331767096,2343726136
73,30,2397801704,2423735008
28,1,53969120,24800704
28,2,102204992,53446488
28,3,145898288,94231608
28,4,191320328,138240672
28,5,231649416,176932680
28,6,273424944,220731784
28,7,316427456,264753880
28,8,360212080,308639864
28,9,401974824,350872232
28,10,444560648,395876072
28,11,484227136,437049952
28,12,525891160,479650112
28,13,565482184,524284712
28,14,606383760,570368760
28,15,646657232,615821480
28,16,686410488,659753800
28,17,728282920,704455008
28,18,770496552,749786096
28,19,811810136,794640792
28,20,852367952,836199840
28,21,893528360,877198512
28,22,934115024,919853696
28,23,977737560,962757936
28,24,1017899904,1002787896
28,25,1059133600,1041449496
28,26,1101976192,1082329432
28,27,1140324832,1122677952
28,28,1181116640,1167927592
28,29,1222216760,1215342352
28,30,1261899176,1260253520
52,1,110340768,91986552
52,2,206578640,198498536
52,3,299329464,307477912
52,4,399766280,402206072
52,5,500178232,487357160
52,6,602719784,575174016
52,7,683276552,670744968
52,8,760005216,761310184
52,9,838253848,828219368
52,10,910995336,904495888
52,11,979278832,987483664
52,12,1035897952,1056182576
52,13,1116065008,1132810736
52,14,1207061384,1203235664
52,15,1280746096,1275712976
52,16,1346311864,1358576224
52,17,1432747200,1431459856
52,18,1495844464,1513140088
52,19,1564826112,1587390632
52,20,1648428840,1667750288
52,21,1735975736,1737727784
52,22,1814523536,1806613488
52,23,1885310488,1890086344
52,24,1965372856,1970367808
52,25,2045601576,2038585984
52,26,2120142832,2121429992
52,27,2188039624,2197212040
52,28,2267842224,2230305192
52,29,2333645688,2343133672
52,30,2420885152,2415037008
60,1,80868624,58652600
60,2,150289880,135668824
60,3,222568816,211995800
60,4,295872072,285604880
60,5,368197728,357364864
60,6,443205720,426868864
60,7,518494096,496312048
60,8,593774784,565640840
60,9,666992592,636240976
60,10,739088904,705704432
60,11,812876832,775974424
60,12,884815112,841565928
60,13,961471624,913016040
60,14,1035814616,981830792
60,15,1111470664,1048628480
60,16,1187824520,1116193608
60,17,1263219128,1186802432
60,18,1337184256,1260498392
60,19,1411041088,1329740304
60,20,1485210488,1401836224
60,21,1559192768,1473082168
60,22,1635082232,1543156680
60,23,1711777088,1610853576
60,24,1787476168,1679952136
60,25,1864513616,1748929064
60,26,1940097328,1819193264
60,27,2015089032,1890815688
60,28,2090480216,1959964928
60,29,2167822520,2027037736
60,30,2242209376,2096517120
50,1,83535792,60541104
50,2,165591392,143839792
50,3,278890640,239017008
50,4,369280120,321206776
50,5,454572128,395942400
50,6,542111712,476965240
50,7,632240400,563072008
50,8,721476440,643366504
50,9,804928448,721206640
50,10,892974568,801011712
50,11,962271168,886478464
50,12,1040870320,967398496
50,13,1110916440,1069914000
50,14,1187052600,1164196176
50,15,1254351920,1247844240
50,16,1327416256,1320691672
50,17,1406052080,1399516448
50,18,1461285160,1474816792
50,19,1541982888,1545263696
50,20,1628798120,1625000712
50,21,1706468672,1692271896
50,22,1773076944,1772239144
50,23,1856564144,1852944680
50,24,1922208496,1917720960
50,25,1995374784,1999349064
50,26,2074589968,2065127360
50,27,2151855352,2143328048
50,28,2227323128,2222968048
50,29,2293370248,2299891600
50,30,2368146936,2372558032
68,1,71311456,53876448
68,2,133716672,123439872
68,3,194004184,197919200
68,4,256167832,265019520
68,5,320722520,333712640
68,6,386265104,402055344
68,7,452990144,469842016
68,8,518941760,536319696
68,9,585169104,603081184
68,10,649973904,674109928
68,11,712772264,740591952
68,12,779680032,805106144
68,13,844477480,874809968
68,14,911136248,942305592
68,15,978554568,1008138912
68,16,1044861888,1076241248
68,17,1111376192,1139275584
68,18,1179895912,1203225056
68,19,1247299064,1268118624
68,20,1314154056,1333485688
68,21,1381635584,1399431952
68,22,1446680248,1464422536
68,23,1513352464,1530438304
68,24,1579083032,1592495240
68,25,1647130656,1659507232
68,26,1715552920,1722947008
68,27,1781887808,1791071064
68,28,1850447688,1854651296
68,29,1917906392,1914611528
68,30,1985745112,1978820192
115,1,61048776,43675608
115,2,115888912,96572496
115,3,170619000,154538832
115,4,224736584,214523680
115,5,279736944,273261800
115,6,336462456,329308088
115,7,392554080,383250432
115,8,449080272,437417216
115,9,505379848,492974080
115,10,563010392,554871736
115,11,619924144,613957376
115,12,677425648,671580536
115,13,735824800,723775144
115,14,792642480,776366504
115,15,849185176,832301296
115,16,905206488,889697120
115,17,958085584,948553976
115,18,1012213024,1006686832
115,19,1067716008,1063758304
115,20,1121272880,1119816176
115,21,1177439160,1175197832
115,22,1233517192,1228798672
115,23,1290790600,1279338216
115,24,1347478496,1331561784
115,25,1404493584,1386326592
115,26,1461294192,1443020136
115,27,1516647752,1501885680
115,28,1571246600,1556009024
115,29,1627330120,1610304680
115,30,1681927312,1667444208
69,1,89900504,69630144
69,2,163628248,157034320
69,3,238617224,247301192
69,4,314274256,334887816
69,5,392445552,415864320
69,6,471747336,496675752
69,7,546463672,582704328
69,8,623545336,664739320
69,9,702465384,742085688
69,10,783166272,818971592
69,11,864557800,893818712
69,12,944997656,969902424
69,13,1023923328,1049950760
69,14,1107199560,1124347552
69,15,1190196696,1200447192
69,16,1272058024,1276147184
69,17,1354622224,1349945952
69,18,1436984944,1426225144
69,19,1522032288,1497967752
69,20,1604341936,1571805616
69,21,1686379640,1642357968
69,22,1761804272,1713179648
69,23,1830040984,1814051672
69,24,1907545488,1896280696
69,25,1982413224,1969488680
69,26,2050408528,2063104776
69,27,2125290016,2148347088
69,28,2202996696,2223636824
69,29,2278192320,2295082592
69,30,2349139624,2368507776
89,1,103641176,57073088
89,2,184842816,137584312
89,3,264776888,220539536
89,4,346008232,292991664
89,5,432381728,370204816
89,6,510387920,437519440
89,7,600817480,519664480
89,8,690456568,590090856
89,9,780605080,668045384
89,10,866702648,744330368
89,11,949570008,818686616
89,12,1036837584,896565848
89,13,1121385592,970788880
89,14,1195896232,1063201688
89,15,1266907616,1158288536
89,16,1344054400,1247967520
89,17,1412510376,1344987168
89,18,1489373304,1442281184
89,19,1561519560,1542184776
89,20,1639264768,1615388416
89,21,1712409552,1684804088
89,22,1775315032,1766134824
89,23,1858255848,1835709776
89,24,1933760672,1920830456
89,25,2015828888,1993554112
89,26,2083951776,2068672008
89,27,2164786616,2146159584
89,28,2228487040,2218744688
89,29,2312206352,2301692312
89,30,2391082192,2349685600
90,1,57122352,33876408
90,2,106016448,74187280
90,3,153452936,122725688
90,4,200877000,173189936
90,5,245670688,223693280
90,6,291009464,274206760
90,7,335821224,324361136
90,8,382723256,373580104
90,9,428598936,424588104
90,10,475764560,470677944
90,11,521665440,518227368
90,12,568338376,565594344
90,13,614467984,611837672
90,14,662218880,658812240
90,15,709384032,708445336
90,16,755548024,757561496
90,17,800784328,806642904
90,18,846410752,858511072
90,19,892818376,907868520
90,20,939499560,954213208
90,21,988030648,1004382120
90,22,1036251920,1053089944
90,23,1084924216,1096078168
90,24,1131685088,1141203640
90,25,1180205872,1186888040
90,26,1226454856,1235154224
90,27,1273841912,1285643088
90,28,1319380928,1335948056
90,29,1366941632,1384839776
90,30,1412963920,1433268136
70,1,53543984,37665600
70,2,122177792,76622592
70,3,193035064,114072216
70,4,257153720,159229544
70,5,310789736,210057240
70,6,360653872,261999896
70,7,411523584,313282264
70,8,463044736,364467616
70,9,514919864,415599392
70,10,568481904,466416952
70,11,619889888,516023984
70,12,672879728,566425968
70,13,727075864,614883288
70,14,781148976,664839288
70,15,834434488,715397656
70,16,885319856,763297496
70,17,935969784,809711688
70,18,990477272,857637592
70,19,1045351856,905098688
70,20,1098112080,951747456
70,21,1151695296,1002027808
70,22,1203945544,1051002064
70,23,1257271600,1102889000
70,24,1310412088,1155002520
70,25,1364993312,1203561200
70,26,1418734072,1250579208
70,27,1471188296,1298726656
70,28,1523055688,1349422584
70,29,1573800768,1400497888
70,30,1626045864,1453464280
94,1,66638040,42285360
94,2,125209208,88767608
94,3,184176208,148116784
94,4,244704728,211759280
94,5,306675320,274302744
94,6,366072368,334428048
94,7,428791208,395452560
94,8,493280336,453704152
94,9,555743520,514733008
94,10,618359080,574101008
94,11,684123928,635190680
94,12,745593504,697253408
94,13,804361648,752833440
94,14,868071592,809875952
94,15,932200336,870371944
94,16,996193224,930566752
94,17,1057110168,988114616
94,18,1122052528,1043888680
94,19,1185308832,1096687104
94,20,1245922256,1154848920
94,21,1305063672,1210053920
94,22,1363964224,1264892576
94,23,1425246344,1326574480
94,24,1485561232,1379217968
94,25,1546929872,1433277600
94,26,1609663200,1489969696
94,27,1673746064,1554719912
94,28,1737831992,1613937320
94,29,1804175296,1673565960
94,30,1866704736,1731322336
17,1,86142576,58474000
17,2,156210248,137246648
17,3,224360960,219096296
17,4,296344248,297231824
17,5,369171744,370714928
17,6,444101600,444625192
17,7,520416768,513088080
17,8,595076656,583221960
17,9,669250656,654372336
17,10,744108336,727538328
17,11,819222200,797430392
17,12,896417200,870067864
17,13,971299632,942101520
17,14,1048162984,1013522672
17,15,1123660152,1084612232
17,16,1198629384,1156063792
17,17,1273511568,1224890128
17,18,1346395536,1298267528
17,19,1417920088,1369953664
17,20,1490505160,1441807768
17,21,1564476608,1514495920
17,22,1639191520,1585550728
17,23,1712232712,1655694744
17,24,1785473144,1725666448
17,25,1861204384,1796721256
17,26,1934074488,1866588704
17,27,2006204888,1940191992
17,28,2083061728,2007621008
17,29,2154739432,2074939976
17,30,2226820544,2143582416
30,1,58136408,37026152
30,2,111618800,77800384
30,3,162009512,125975344
30,4,211477264,175812608
30,5,259545776,227700240
30,6,306914792,279361984
30,7,357669392,329310744
30,8,406742896,378384912
30,9,456393984,428775312
30,10,505932712,477842240
30,11,554922536,524548928
30,12,606573704,574984216
30,13,657784096,623854216
30,14,707773432,675316136
30,15,757549552,722725104
30,16,806909872,774331824
30,17,856928280,827873072
30,18,905739328,880403616
30,19,954095320,930342240
30,20,1002193456,982571600
30,21,1050824144,1032628960
30,22,1100882232,1086087672
30,23,1150741632,1137018176
30,24,1200797464,1190637616
30,25,1250276528,1240574792
30,26,1301005904,1290771160
30,27,1350197560,1341299120
30,28,1402806080,1391579472
30,29,1455379376,1437411208
30,30,1509830728,1485713592
97,1,58734680,36043120
97,2,111631048,80033360
97,3,162563704,131773296
97,4,213038176,186672768
97,5,263269720,241175488
97,6,313501400,299233800
97,7,365399776,353909640
97,8,417946448,404182752
97,9,468586816,459809120
97,10,521141144,515205256
97,11,572166968,570442112
97,12,623686672,624527808
97,13,675909184,678549792
97,14,727802352,732063528
